sequence,event_id,ledger_id,timestamp,protocol_version,record_type,scenario,approach,mode,transaction_id,client_id,version,template,dataset_version,dataset_commitment,data_summary_hash,evidence_bundle_hash,evidence_bundle_artifact_hash,evidence_bundle_artifact_relpath,validator_version,rubric_version,governance_policy_version,evidence_manifest_hash,evidence_hash,data_manifest_hash,data_manifest_validation_hash,metadata_validation_status,dimension_scores,final_governance_values_hash,pscore,policy_profile_id,hps_accept_threshold,hps_reject_threshold,critical_profile_direct_threshold,critical_profile_review_threshold,critical_profile_threshold_applied,critical_profile_threshold_name,critical_dimension_threshold,critical_dimensions,critical_hps,critical_dimension_min,arq_boundary_policy,arq_region,review_policy_id,review_recommendation,review_reason_code,review_reason_text,governance_archetype,risk_archetype,initial_action,final_action,action,review_outcome,manual_review_required,manual_review_disposition,safe_default_applied,current_session_eligibility,reassessment_eligibility,n_samples,position,percentile,cia_confidentiality,cia_integrity,cia_availability,cia_high_water,business_impact,client_required_security_class,client_required_security_tier,security_class,security_tier,computed_strictest_security_class,computed_strictest_security_tier,current_survivor_strictest_class,current_survivor_strictest_tier,session_locked_security_class,session_locked_security_tier,session_profile_locked,admission_receipt_hash,admission_receipt_signature_hash,admission_receipt_artifact_hash,admission_receipt_artifact_relpath,admission_expires_at,session_id,session_epoch,parent_session_id,parent_session_security_decision_hash,session_reform_reason,session_security_decision_hash,session_security_decision_signature_hash,session_decision_artifact_hash,session_decision_artifact_relpath,session_decision_expires_at,risk_assessment_hash,revocation_status,execution_mode,requested_benchmark_tier,round_id,event_status,verification_stage,violation_type,reason_code,violation_details,signature_verified,freshness_verified,pofc_verified,semantic_verified,rate_limit_ok,blocked_before_aggregation,payload_hash,envelope_hash,key_id,signature_hash,global_model_hash,model_schema_hash,crypto_mechanism,crypto_backend,parameter_set_id,key_tag,expanded,ks_applied,shares_available,shares_required,can_finalize,comm_factor,crypto_overhead_ms,noise_std,ciphertext_commitment,evaluation_key_commitment,ciphertext_attestation_artifact_hash,ciphertext_attestation_artifact_relpath,submission_artifact_hash,submission_artifact_relpath,artifact_type,artifact_id,artifact_hash,artifact_relpath,local_ledger_id,local_event_hash,local_ledger_head_hash,crypto_ledger_id,crypto_event_hash,crypto_ledger_head_hash,subledger_manifest_hash,subledger_seal_count,prev_hash,row_hash,bundle_hash,checkpoint_signature
12,f44e23a23e0b05c2dc1253c96a936c75,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:05:27.574680+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,,,,,,,,,,6,VERIFIED,,,,,True,,,,,False,4F7SGnz4lasiBLuBSGDdcve0KQU+D8UBom3s4tpgXH8=,6884512f957e01e51c40c7f6bfb484590734fb6f9c67edc141e5a4188788a2c1,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,adb671a0e1a6020dcab3d0964f37fcf3c22dee3e4b35652e52d26091ed833b04,/aQ2rQIniAS7hzcp72MN6vQbhOFyWIKJSSkmHDSN+Ps=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,cfd2b5e205c77cdfdeb30888d85cf0dd35ef924cb78d3600bb7cf533af86e1f0,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_005_r6_6440b5113f704b95__cfd2b5e205c77cdf.json,,,,,,,,,,,,,,,781ecbbe524162b95702f8debd9f616f766c6e977f34609349d8206f78b7e9a5,5c67f9c765e7c5ab34745a2f90fc4abc756ba2cb492348aabcf116ea75b1ca35,,
13,4fcc4852de96774d7464c4768fcd91e3,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:05:28.592483+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_005,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,82bd144eaa631526b728a623990937990d755cb87428b374a2111baf69f1fcb0,48280d24f69fe292e0f2ea36af2973499e4cdae8c2269acb1ec764678b69ce25,0fe2096c61042b75044c1fcaacbaf10e4df153a989e7d601441b14c9883cc548,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,6426009cb58b9abc58c496b9502ce2042d7129a6691282ae176da96402b111e6,324394ff1e963a2298a104ba69271c7a0d035b0368a4ead2740079c2c8d8538f,,,2026-08-15T09:15:27.359823+00:00,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,044cd77c1f4a025145291edfd291a56f2d92a033e2e35c3c1d0fba18b86c8963,6feaa460f3b005d241338e38b5cf20aaf4c2f4560945448d636bffdf3a9e71db,,,2026-08-14T11:05:21.979775+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,7,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,zzfGfyTz4XxS8LIAZ8FCGj/H8Jtqq3R6NgiLbW9DCRA=,571014733edb7fe616c073523e4fa488512369b273ff2d3ef189527c0a428e1f,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,81f4e9517cc25de5b20c015e938d534b7a82efabc829e6a7094913ab0f1e1e50,8Atrq2i2PeRCX1OkyWiRh8wMFhYR4XpubIGeAxmVA7c=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,92fe87559df6b285027448df08e8c788786d9da031e85670c20eedcbdf1d2479,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_005_r7_571014733edb7fe6__92fe87559df6b285.json,,,,,,,,,,,,,5c67f9c765e7c5ab34745a2f90fc4abc756ba2cb492348aabcf116ea75b1ca35,31c04c2c48f0a38d15006f2c7a2cf2b4ed499e8849981d3618f2d5ba6ec34b1f,,
14,cb8fb7652086b0123a11720dcdc4481a,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:05:28.612924+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,,,,,,,,,,7,VERIFIED,,,,,True,,,,,False,zzfGfyTz4XxS8LIAZ8FCGj/H8Jtqq3R6NgiLbW9DCRA=,571014733edb7fe616c073523e4fa488512369b273ff2d3ef189527c0a428e1f,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,ae099da8ae1cfc0656d6a05a6af7c5eda8eabb03b442aa61759f760939149a86,8Atrq2i2PeRCX1OkyWiRh8wMFhYR4XpubIGeAxmVA7c=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,0920d8961774dbe43f50c17b23782bfdaa54b562335b9f8a2c552e102a781ec2,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_005_r7_aa208421f4e17522__0920d8961774dbe4.json,,,,,,,,,,,,,,,31c04c2c48f0a38d15006f2c7a2cf2b4ed499e8849981d3618f2d5ba6ec34b1f,bd3ed967da6036ddcfabc39d2a735ff61e2ddaa0128dcc7fac2c0883be4ec0bd,,
15,59667fa1eca4b4c183ee4e4f2b561256,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:05:29.594835+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_005,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,82bd144eaa631526b728a623990937990d755cb87428b374a2111baf69f1fcb0,48280d24f69fe292e0f2ea36af2973499e4cdae8c2269acb1ec764678b69ce25,0fe2096c61042b75044c1fcaacbaf10e4df153a989e7d601441b14c9883cc548,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,6426009cb58b9abc58c496b9502ce2042d7129a6691282ae176da96402b111e6,324394ff1e963a2298a104ba69271c7a0d035b0368a4ead2740079c2c8d8538f,,,2026-08-15T09:15:27.359823+00:00,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,044cd77c1f4a025145291edfd291a56f2d92a033e2e35c3c1d0fba18b86c8963,6feaa460f3b005d241338e38b5cf20aaf4c2f4560945448d636bffdf3a9e71db,,,2026-08-14T11:05:21.979775+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,8,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,5yXZQoOMkRXQuXJnE7NdRnvEBKH+ngYMzIZx8A0NaYU=,518962356823a93791036f0bfc7e7f4c8613b73be622f40fccc1cc11de2276a5,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,bbb5d2b81189da7ef385a1ca5fd6012ac3fad1a5d347c6720d0510ae7182162d,29NFiN7iMq4ebFV0T18tJhGZqCFVEcj9iznoJlfpB6E=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,6ee44e0fbbad767ccddd67c1b360c041547c7aef4aa34c23816390d175f1e348,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_005_r8_518962356823a937__6ee44e0fbbad767c.json,,,,,,,,,,,,,bd3ed967da6036ddcfabc39d2a735ff61e2ddaa0128dcc7fac2c0883be4ec0bd,66254e6f63e6decb81f13e96836f8b932c32a6533f9ef10fa8e7eece98e26867,,
16,fa181b7ef0889571532e2cea21f4ad72,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:05:29.614243+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,,,,,,,,,,8,VERIFIED,,,,,True,,,,,False,5yXZQoOMkRXQuXJnE7NdRnvEBKH+ngYMzIZx8A0NaYU=,518962356823a93791036f0bfc7e7f4c8613b73be622f40fccc1cc11de2276a5,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,023af65173f2a17efd1e87d194e404e60d530acbbd1916baa36a52af2f564fff,29NFiN7iMq4ebFV0T18tJhGZqCFVEcj9iznoJlfpB6E=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,8b4a55f316d32252dc850c605fef6eac419ae3c4afa6cd675451d63919ba528f,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_005_r8_bef91a4f4e13bb93__8b4a55f316d32252.json,,,,,,,,,,,,,,,66254e6f63e6decb81f13e96836f8b932c32a6533f9ef10fa8e7eece98e26867,c0feb5a46dc38f4ca2fccf4bb14338a22ee8c879f9a7673b7f7e6f2573ff2622,,
17,e7d6b524f83dd2281e764d73295b970e,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:05:30.605548+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_005,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,82bd144eaa631526b728a623990937990d755cb87428b374a2111baf69f1fcb0,48280d24f69fe292e0f2ea36af2973499e4cdae8c2269acb1ec764678b69ce25,0fe2096c61042b75044c1fcaacbaf10e4df153a989e7d601441b14c9883cc548,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,6426009cb58b9abc58c496b9502ce2042d7129a6691282ae176da96402b111e6,324394ff1e963a2298a104ba69271c7a0d035b0368a4ead2740079c2c8d8538f,,,2026-08-15T09:15:27.359823+00:00,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,044cd77c1f4a025145291edfd291a56f2d92a033e2e35c3c1d0fba18b86c8963,6feaa460f3b005d241338e38b5cf20aaf4c2f4560945448d636bffdf3a9e71db,,,2026-08-14T11:05:21.979775+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,9,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,DGt3bwwPY/OD2mIKUFzr3lWYUTas1gw5FteLZW/Y4Uw=,d2d7bc1a7ec710d6cf46f91c0742c3cf91fc24966dd64854f6cf26b8c3ad75a7,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,6ce9d95653dca603b9215eb3f37699999a5e2cc68299fbdb649441026c018321,5H8e86+VIVbp0M9/B/rotBNkH8lPJ2lH+Ou1bJ5Ehp4=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,1921d098c584bb899664b6bbd70efc3586e03682bd59f0c4963403bebaf67382,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_005_r9_d2d7bc1a7ec710d6__1921d098c584bb89.json,,,,,,,,,,,,,c0feb5a46dc38f4ca2fccf4bb14338a22ee8c879f9a7673b7f7e6f2573ff2622,0e1880a371bee0669e0f09949519d553e4a773e7c32a4855bb9e791ac75d1f18,,
18,ecb40f2e4f0838a99e48c6f9d70a5867,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:05:30.622573+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,,,,,,,,,,9,VERIFIED,,,,,True,,,,,False,DGt3bwwPY/OD2mIKUFzr3lWYUTas1gw5FteLZW/Y4Uw=,d2d7bc1a7ec710d6cf46f91c0742c3cf91fc24966dd64854f6cf26b8c3ad75a7,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,2f564ecc87bed331945536b9c5382f6a96750e578f6948a07590ccacb241c448,5H8e86+VIVbp0M9/B/rotBNkH8lPJ2lH+Ou1bJ5Ehp4=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,1749a67ad80e230e4e4dd8699c375926f448c2673b99a9138dc00ef891dc72f1,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_005_r9_26abf3cf16de4716__1749a67ad80e230e.json,,,,,,,,,,,,,,,0e1880a371bee0669e0f09949519d553e4a773e7c32a4855bb9e791ac75d1f18,4ce1be0f2ab145214cec5cd5dc5ae626b7b325b3188963f034754e9d3ff250f8,,
19,6e9874fc869fd7d9ff7402735a5e17fe,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:05:31.894880+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_005,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,82bd144eaa631526b728a623990937990d755cb87428b374a2111baf69f1fcb0,48280d24f69fe292e0f2ea36af2973499e4cdae8c2269acb1ec764678b69ce25,0fe2096c61042b75044c1fcaacbaf10e4df153a989e7d601441b14c9883cc548,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,6426009cb58b9abc58c496b9502ce2042d7129a6691282ae176da96402b111e6,324394ff1e963a2298a104ba69271c7a0d035b0368a4ead2740079c2c8d8538f,,,2026-08-15T09:15:27.359823+00:00,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,044cd77c1f4a025145291edfd291a56f2d92a033e2e35c3c1d0fba18b86c8963,6feaa460f3b005d241338e38b5cf20aaf4c2f4560945448d636bffdf3a9e71db,,,2026-08-14T11:05:21.979775+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,10,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,zklV0zK9N4rjrvlLc19+rW1XwRUvJwA35JLg5mxuHls=,1f42c6892888adbb4e08469456ac884b41eceb8d5405807b1b87c510b219b64c,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,b076ff49433897378de7d450e9677d34cac54e16fe119dfe6986b64d349ba842,hfA+NZtFprWOb1RUkxZvVy6wZCNC+D54LVDucTjXjVw=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,0942ddfe66f9adb2c315d5c8aa87978774d81f1271afa8ab768282c269fe1b39,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_005_r10_1f42c6892888adbb__0942ddfe66f9adb2.json,,,,,,,,,,,,,4ce1be0f2ab145214cec5cd5dc5ae626b7b325b3188963f034754e9d3ff250f8,38e8886c1aa2658e7bc2375a35e55b047a06a87f76185626be2725e41585fb4d,,
20,47bb7daa793df36c206f765c9ac62e13,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:05:31.919212+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,,,,,,,,,,10,VERIFIED,,,,,True,,,,,False,zklV0zK9N4rjrvlLc19+rW1XwRUvJwA35JLg5mxuHls=,1f42c6892888adbb4e08469456ac884b41eceb8d5405807b1b87c510b219b64c,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,295a4b1bc094edad366ff0d227237eb4993bbacd606b0a5bdf9beef70e858688,hfA+NZtFprWOb1RUkxZvVy6wZCNC+D54LVDucTjXjVw=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,2f5edc092ae471b4d1bcfe33659914623e3ba3ea9f0f0e372b8d594e38e73c45,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_005_r10_cef872ee374c3c7e__2f5edc092ae471b4.json,,,,,,,,,,,,,,,38e8886c1aa2658e7bc2375a35e55b047a06a87f76185626be2725e41585fb4d,1113dfb16d5287a01128eba4ea575b5a6144c49ea1118deff10967feb3133da0,,
21,b944993ac4c1a587a42ec00baa4c2242,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:05:33.203517+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_005,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,82bd144eaa631526b728a623990937990d755cb87428b374a2111baf69f1fcb0,48280d24f69fe292e0f2ea36af2973499e4cdae8c2269acb1ec764678b69ce25,0fe2096c61042b75044c1fcaacbaf10e4df153a989e7d601441b14c9883cc548,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,6426009cb58b9abc58c496b9502ce2042d7129a6691282ae176da96402b111e6,324394ff1e963a2298a104ba69271c7a0d035b0368a4ead2740079c2c8d8538f,,,2026-08-15T09:15:27.359823+00:00,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,044cd77c1f4a025145291edfd291a56f2d92a033e2e35c3c1d0fba18b86c8963,6feaa460f3b005d241338e38b5cf20aaf4c2f4560945448d636bffdf3a9e71db,,,2026-08-14T11:05:21.979775+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,11,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,OyK60JkiHy9IMwbCrHcPuUVdJBVkw4bNoh0++A78qFg=,7bcf1507ea77be96d617db9b3e9948d57676bc763919146b6568bc8022d1332f,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,3d643a95a9f4740aefea464b9852c3f28888881e1cff14143e5498c74ad9dec1,LQYM96gg6ox+7t32vI8wZjI7wvDkyBd+igXC55pWStg=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,999d15ebcc5f909ee3a3e140e03307cbc064e95a9423e1fb7c40d98208c61219,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_005_r11_7bcf1507ea77be96__999d15ebcc5f909e.json,,,,,,,,,,,,,1113dfb16d5287a01128eba4ea575b5a6144c49ea1118deff10967feb3133da0,53e930d5daa8064269755fee941bea7ab84bff62ac562cd1aeddaf2769ad1254,,
22,fb7bcb170f8dd70fc18fb2ca786b157c,9e83915f1ec66ff08284fe9f21cbdaf4a23206ff439cffb8cf5750f1baa4d781,2026-08-14T10:05:33.225702+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,5150b4b75b7f6ce3b016fcb7a93c8d0a,,,,,,,,,,,,,,11,VERIFIED,,,,,True,,,,,False,OyK60JkiHy9IMwbCrHcPuUVdJBVkw4bNoh0++A78qFg=,7bcf1507ea77be96d617db9b3e9948d57676bc763919146b6568bc8022d1332f,TC85w7Y+C0xa4teRmQmvLRDSdm9WotXZEJSLhGbEdGU=,d956ed2f844a21114b181ef95822eacddbc7c6a9a1f87526c4b7d085ccf19d4e,LQYM96gg6ox+7t32vI8wZjI7wvDkyBd+igXC55pWStg=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,841fd9a7dad239b2b09b4973c997a94b22e37240e0d25ab460ef4838672639ca,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_005_r11_96fdb8e9832960c3__841fd9a7dad239b2.json,,,,,,,,,,,,,,,53e930d5daa8064269755fee941bea7ab84bff62ac562cd1aeddaf2769ad1254,984b57415dc6be25c0ca841149a39c67b6595cc3ad20600ac485345ee7dce6c7,,
